# Logger type: CL3000
# HW rev: 7.2x
# FW rev: 5.78 / 4.00.03
# Logger ID: id001ezk
# Session No.: 15
# Split No.: 1
# Time: 20190425T172921
# Value separator: " "
# Time format: 5
# Time separator: ":"
# Time separator ms: ":"
# Date separator: "/"
# Time and date separator: " "
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp Type ID Data
04/25 17:29:24:402 1 1400006 0000000003f30213
04/25 17:29:24:403 1 224024 1c48400013ff0000
04/25 17:29:24:404 1 e24026 000160408f000000
04/25 17:29:24:404 1 10004002 80000000c000c000
04/25 17:29:24:409 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:409 1 d00022 0000000000000000
04/25 17:29:24:410 1 42406c 80a800006000c00f
04/25 17:29:24:410 1 1000020 00000001cc04c000
04/25 17:29:24:410 1 10400020 802947679b370db2
04/25 17:29:24:411 1 11000022 01bbcc000055034a
04/25 17:29:24:411 1 62401e 02176435fa136400
04/25 17:29:24:411 1 80401e 1dff036400297a00
04/25 17:29:24:411 1 a20016 0019840000637100
04/25 17:29:24:412 1 f00006 000032000000e000
04/25 17:29:24:412 1 1400006 0000000003f30213
04/25 17:29:24:412 1 1600012 800005076e5dc81a
04/25 17:29:24:417 1 224024 1848400013ff0000
04/25 17:29:24:418 1 e24026 000160408f000000
04/25 17:29:24:418 1 10004002 80000000c000c000
04/25 17:29:24:419 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:419 1 d00022 0000000000000000
04/25 17:29:24:420 1 42406c c08a80006000c00f
04/25 17:29:24:420 1 1000020 00000001cc04c000
04/25 17:29:24:420 1 11100024 0000001c7e378000
04/25 17:29:24:421 1 62401e 02174435fa136400
04/25 17:29:24:421 1 80401e 05ff036400297a00
04/25 17:29:24:422 1 a20016 0119840000637100
04/25 17:29:24:422 1 f00006 000032000000e000
04/25 17:29:24:422 1 1400006 0000000003f30213
04/25 17:29:24:424 1 11600002 c617636400000000
04/25 17:29:24:425 1 11800002 0000100900000000
04/25 17:29:24:429 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:429 1 d00022 0000000000000000
04/25 17:29:24:430 1 42406c 00e800006000c00f
04/25 17:29:24:430 1 1000020 00000001cc04c000
04/25 17:29:24:431 1 62401e 02114435fa136400
04/25 17:29:24:431 1 224024 1c48400013ff0000
04/25 17:29:24:432 1 80401e 1dff036900297a00
04/25 17:29:24:432 1 a20016 0019840000637100
04/25 17:29:24:432 1 e24026 0001e0408f000000
04/25 17:29:24:432 1 f00006 000032000000e000
04/25 17:29:24:433 1 1400006 0000000003f30213
04/25 17:29:24:433 1 1600012 c00005076e5dc81a
04/25 17:29:24:433 1 10004002 80000000c000c000
04/25 17:29:24:434 1 10c00002 0000102000000000
04/25 17:29:24:434 1 10e24000 0000000000000000
04/25 17:29:24:439 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:439 1 d00022 0000000000000000
04/25 17:29:24:440 1 42406c 408800006000c00f
04/25 17:29:24:440 1 1000020 00000001cc04c000
04/25 17:29:24:440 1 10400020 c02947679b370db2
04/25 17:29:24:441 1 11220028 23600f3c0100352e
04/25 17:29:24:441 1 62401e 02114435fa126400
04/25 17:29:24:441 1 80401e 0601036900297a00
04/25 17:29:24:442 1 a20016 0139840000637100
04/25 17:29:24:442 1 f00006 000032000000e000
04/25 17:29:24:442 1 1400006 0000000003f30213
04/25 17:29:24:445 1 224024 1848400013ff0000
04/25 17:29:24:446 1 e24026 000160408f000000
04/25 17:29:24:446 1 10004002 80000000c000c000
04/25 17:29:24:446 1 10800006 0080007f00000100
04/25 17:29:24:449 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:449 1 d00022 0000000000000000
04/25 17:29:24:450 1 42406c 80a800006000c00f
04/25 17:29:24:450 1 1000020 00000001cc04c000
04/25 17:29:24:451 1 62401e 02114435fa126400
04/25 17:29:24:452 1 80401e 1e01036900297a00
04/25 17:29:24:452 1 a20016 0059840000637100
04/25 17:29:24:452 1 f00006 000032000000e000
04/25 17:29:24:453 1 1400006 0000000003f30212
04/25 17:29:24:453 1 1600012 000005076e5dc81a
04/25 17:29:24:459 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:459 1 224024 1c48400013ff0000
04/25 17:29:24:460 1 42406c c08a00006000c00f
04/25 17:29:24:460 1 d00022 0000000000000000
04/25 17:29:24:460 1 e24026 000160408f000000
04/25 17:29:24:461 1 1000020 00000001cc04c000
04/25 17:29:24:461 1 10004002 80000000c000c000
04/25 17:29:24:461 1 62401e 020d4433fa126400
04/25 17:29:24:461 1 80401e 0600036600297a00
04/25 17:29:24:462 1 a20016 0119840000637100
04/25 17:29:24:462 1 f00006 000032000000e000
04/25 17:29:24:462 1 1400006 0000000003f30212
04/25 17:29:24:469 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:469 1 d00022 0000000000000000
04/25 17:29:24:470 1 42406c 00a800006000c00f
04/25 17:29:24:470 1 1000020 00000001cc04c000
04/25 17:29:24:470 1 10400020 002947679b370db2
04/25 17:29:24:471 1 11100024 000000047e378000
04/25 17:29:24:471 1 11a00020 00000041c2360000
04/25 17:29:24:471 1 62401e 020d4432fa126400
04/25 17:29:24:471 1 80401e 1e00036600297a00
04/25 17:29:24:472 1 a20016 0019840000637100
04/25 17:29:24:472 1 f00006 000032000000e000
04/25 17:29:24:472 1 1400006 0000000003f30212
04/25 17:29:24:473 1 1600012 400005076e5dc81a
04/25 17:29:24:473 1 10c00002 0000006000000000
04/25 17:29:24:473 1 11c00002 0000000040000000
04/25 17:29:24:473 1 224024 1848400013ff0000
04/25 17:29:24:474 1 e24026 000160408f000000
04/25 17:29:24:474 1 10004002 80000000c000c000
04/25 17:29:24:479 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:479 1 d00022 0000000000000000
04/25 17:29:24:480 1 42406c 40c800006000c00f
04/25 17:29:24:480 1 1000020 00000001cc04c000
04/25 17:29:24:480 1 11000022 01bbcc000055034a
04/25 17:29:24:482 1 62401e 02124432fa126400
04/25 17:29:24:482 1 80401e 0600036700297a00
04/25 17:29:24:482 1 a20016 0319840000637100
04/25 17:29:24:482 1 f00006 000032000000e000
04/25 17:29:24:483 1 1400006 0000000003f30212
04/25 17:29:24:487 1 224024 1c48400013ff0000
04/25 17:29:24:488 1 e24026 0001e0408f000000
04/25 17:29:24:488 1 10004002 80000000c000c000
04/25 17:29:24:488 1 10e24000 0000000000000000
04/25 17:29:24:489 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:489 1 d00022 0000000000000000
04/25 17:29:24:490 1 42406c 80a800006000c00f
04/25 17:29:24:490 1 1000020 00000001cc04c000
04/25 17:29:24:491 1 62401e 02124432fa126400
04/25 17:29:24:491 1 80401e 1e00036700297a00
04/25 17:29:24:491 1 a20016 0019840000637100
04/25 17:29:24:492 1 f00006 000032000000e000
04/25 17:29:24:492 1 1400006 0000000003f30212
04/25 17:29:24:492 1 1600012 800005076e5dc81a
04/25 17:29:24:494 1 10800006 0080006f00000100
04/25 17:29:24:495 1 11420006 0000000f0000c000
04/25 17:29:24:499 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:499 1 d00022 0000000000000000
04/25 17:29:24:500 1 42406c c08840006000c00f
04/25 17:29:24:500 1 1000020 00000001cc04c000
04/25 17:29:24:500 1 10400020 402947679b370db2
04/25 17:29:24:501 1 11220028 23600f3c0100352e
04/25 17:29:24:501 1 62401e 02124432fa126400
04/25 17:29:24:501 1 224024 1848400013ff0000
04/25 17:29:24:502 1 80401e 0600036700297a00
04/25 17:29:24:502 1 a20016 0519840000637200
04/25 17:29:24:502 1 e24026 000160408f000000
04/25 17:29:24:503 1 f00006 000032000000e000
04/25 17:29:24:503 1 1400006 0000000003f30212
04/25 17:29:24:503 1 10004002 80000000c000c000
04/25 17:29:24:509 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:509 1 d00022 0000000000000000
04/25 17:29:24:510 1 42406c 00aa00006000c00f
04/25 17:29:24:510 1 1000020 00000001cc04c000
04/25 17:29:24:511 1 62401e 02124433fa126400
04/25 17:29:24:511 1 80401e 1e00836a00297a00
04/25 17:29:24:512 1 a20016 0019840000637200
04/25 17:29:24:512 1 f00006 000032000000e000
04/25 17:29:24:512 1 1400006 0000000003f30212
04/25 17:29:24:512 1 1600012 c00005076e5dc81a
04/25 17:29:24:513 1 10c00002 0000002000000000
04/25 17:29:24:515 1 10a2407c 2200000000000000
04/25 17:29:24:515 1 224024 1c48400013ff0000
04/25 17:29:24:516 1 e24026 000160408f000000
04/25 17:29:24:516 1 10004002 80000000c000c000
04/25 17:29:24:519 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:519 1 d00022 0000000000000000
04/25 17:29:24:520 1 42406c 40c800006000c00f
04/25 17:29:24:520 1 1000020 00000001cc04c000
04/25 17:29:24:520 1 11100024 000000487e378000
04/25 17:29:24:521 1 62401e 02124433fa126400
04/25 17:29:24:521 1 80401e 0601036a00297a00
04/25 17:29:24:522 1 a20016 0119840000637200
04/25 17:29:24:522 1 f00006 000032000000e000
04/25 17:29:24:522 1 1400006 0000000003f30212
04/25 17:29:24:522 1 11600002 d612636a00000000
04/25 17:29:24:523 1 11800002 0000110900000000
04/25 17:29:24:529 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:529 1 224024 1848400013ff0000
04/25 17:29:24:530 1 42406c 80a800006000c00f
04/25 17:29:24:530 1 d00022 0000000000000000
04/25 17:29:24:530 1 e24026 000160408f000000
04/25 17:29:24:531 1 1000020 00000001cc04c000
04/25 17:29:24:531 1 62401e 02124433fa126400
04/25 17:29:24:531 1 80401e 1e01036a00297a00
04/25 17:29:24:531 1 a20016 0019840000637200
04/25 17:29:24:532 1 f00006 000032000000e000
04/25 17:29:24:532 1 1400006 0000000003f30212
04/25 17:29:24:532 1 1600012 000005076e5dc81a
04/25 17:29:24:533 1 10004002 80000000c000c000
04/25 17:29:24:533 1 10400020 802947679b370db2
04/25 17:29:24:539 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:539 1 d00022 0000000000000000
04/25 17:29:24:540 1 42406c c08800006000c00f
04/25 17:29:24:540 1 1000020 00000001cc04c000
04/25 17:29:24:541 1 62401e 02104434fa126400
04/25 17:29:24:541 1 80401e 0602036f00297a00
04/25 17:29:24:542 1 a20016 0139840000637200
04/25 17:29:24:542 1 f00006 000032000000e000
04/25 17:29:24:542 1 1400006 0000000003f30212
04/25 17:29:24:543 1 224024 1c48400013ff0000
04/25 17:29:24:544 1 e24026 0001e0408f000000
04/25 17:29:24:544 1 10004002 80000000c000c000
04/25 17:29:24:544 1 10800006 0080006f00000100
04/25 17:29:24:545 1 10e24000 0000000000000000
04/25 17:29:24:549 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:549 1 d00022 0000000000000000
04/25 17:29:24:550 1 42406c 002a00006000c00f
04/25 17:29:24:550 1 1000020 00000001cc04c000
04/25 17:29:24:550 1 10600020 02538d004501aef0
04/25 17:29:24:551 1 11000022 01bbcc000055034a
04/25 17:29:24:551 1 62401e 02104434fa126400
04/25 17:29:24:551 1 80401e 1e02036f00297a00
04/25 17:29:24:552 1 a20016 0059840000637200
04/25 17:29:24:552 1 f00006 000032000000e000
04/25 17:29:24:552 1 1400006 0000000003f30212
04/25 17:29:24:552 1 1600012 400005076e5dc81a
04/25 17:29:24:553 1 10c00002 0000102000000000
04/25 17:29:24:557 1 224024 1848400013ff0000
04/25 17:29:24:558 1 e24026 000160408f000000
04/25 17:29:24:558 1 10004002 80000000c000c000
04/25 17:29:24:559 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:559 1 d00022 0000000000000000
04/25 17:29:24:560 1 42406c 408800006000c00f
04/25 17:29:24:560 1 1000020 00000001cc04c000
04/25 17:29:24:560 1 10400020 c02947679b370db2
04/25 17:29:24:561 1 11220028 27400f3c0100352e
04/25 17:29:24:562 1 62401e 02104434fa126400
04/25 17:29:24:562 1 80401e 0602037300297a00
04/25 17:29:24:562 1 a20016 0119840000637200
04/25 17:29:24:562 1 f00006 000032000000e000
04/25 17:29:24:563 1 1400006 0000000003f30212
04/25 17:29:24:569 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:569 1 d00022 0000000000000000
04/25 17:29:24:570 1 42406c 80e800006000c00f
04/25 17:29:24:570 1 1000020 00000001cc04c000
04/25 17:29:24:570 1 11100024 0000000c7e378000
04/25 17:29:24:571 1 62401e 02134434fa126400
04/25 17:29:24:571 1 80401e 1e02037300297a00
04/25 17:29:24:571 1 224024 1c48400013ff0000
04/25 17:29:24:572 1 a20016 0019840000637200
04/25 17:29:24:572 1 e24026 000160408f000000
04/25 17:29:24:572 1 f00006 000032000000e000
04/25 17:29:24:573 1 1400006 0000000003f30212
04/25 17:29:24:573 1 1600012 800005076e5dc81a
04/25 17:29:24:573 1 10004002 80000000c000c000
04/25 17:29:24:579 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:579 1 d00022 0000000000000000
04/25 17:29:24:580 1 42406c c08800006000c00f
04/25 17:29:24:580 1 1000020 00000001cc04c000
04/25 17:29:24:581 1 62401e 02134434fa116400
04/25 17:29:24:581 1 80401e 0602037300297a00
04/25 17:29:24:582 1 a20016 0319840000637200
04/25 17:29:24:582 1 f00006 000032000000e000
04/25 17:29:24:582 1 1400006 0000000003f30212
04/25 17:29:24:585 1 224024 1848400013ff0000
04/25 17:29:24:586 1 e24026 000160408f000000
04/25 17:29:24:586 1 10004002 80000000c000c000
04/25 17:29:24:589 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:589 1 d00022 0000000000000000
04/25 17:29:24:590 1 42406c 00a800006000c00f
04/25 17:29:24:590 1 1000020 00000001cc04c000
04/25 17:29:24:590 1 10400020 002947679b370db2
04/25 17:29:24:591 1 62401e 02114433fa116400
04/25 17:29:24:592 1 80401e 1e02036700297a00
04/25 17:29:24:592 1 a20016 0019840000637200
04/25 17:29:24:592 1 f00006 000032000000e000
04/25 17:29:24:593 1 1400006 0000000003f30211
04/25 17:29:24:593 1 1600012 c00005076e5dc81a
04/25 17:29:24:593 1 10800006 0080007f00000100
04/25 17:29:24:593 1 10c00002 0000006000000000
04/25 17:29:24:599 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:599 1 224024 1c48400013ff0000
04/25 17:29:24:600 1 42406c 408a40006000c00f
04/25 17:29:24:600 1 d00022 0000000000000000
04/25 17:29:24:600 1 e24026 0001e0408f000000
04/25 17:29:24:601 1 1000020 00000001cc04c000
04/25 17:29:24:601 1 62401e 02124433fa126400
04/25 17:29:24:601 1 80401e 05fe036700297a00
04/25 17:29:24:601 1 a20016 0519840000637200
04/25 17:29:24:602 1 f00006 000032000000e000
04/25 17:29:24:602 1 1400006 0000000003f30211
04/25 17:29:24:602 1 10004002 80000000c000c000
04/25 17:29:24:603 1 10e24000 0000000000000000
04/25 17:29:24:609 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:609 1 d00022 0000000000000000
04/25 17:29:24:610 1 42406c 80e800006000c00f
04/25 17:29:24:610 1 1000020 00000001cc04c000
04/25 17:29:24:611 1 62401e 02124432fa126400
04/25 17:29:24:611 1 80401e 1dfe036700297a00
04/25 17:29:24:611 1 a20016 0099840000637200
04/25 17:29:24:612 1 f00006 000032000000e000
04/25 17:29:24:612 1 1400006 0000000003f30212
04/25 17:29:24:612 1 1600012 000005076e5dc81a
04/25 17:29:24:613 1 224024 1848400013ff0000
04/25 17:29:24:614 1 e24026 000160408f000000
04/25 17:29:24:614 1 10004002 80000000c000c000
04/25 17:29:24:614 1 11420006 0000000f0000c000
04/25 17:29:24:619 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:620 1 d00022 0000000000000000
04/25 17:29:24:620 1 42406c c08800006000c00f
04/25 17:29:24:620 1 1000020 00000001cc04c000
04/25 17:29:24:620 1 10400020 402947679b370db2
04/25 17:29:24:621 1 11000022 01bbcc000055034a
04/25 17:29:24:621 1 62401e 02124431fa126400
04/25 17:29:24:621 1 80401e 05fd036100297a00
04/25 17:29:24:622 1 a20016 0119840000637200
04/25 17:29:24:622 1 f00006 000032000000e000
04/25 17:29:24:622 1 1400006 0000000003f30212
04/25 17:29:24:622 1 11100024 000000107e378000
04/25 17:29:24:623 1 11220028 23600f3c0100352e
04/25 17:29:24:623 1 11600002 e612636700000000
04/25 17:29:24:623 1 11800002 0000120900000000
04/25 17:29:24:624 1 11a00020 40000041c2360000
04/25 17:29:24:627 1 224024 1c48400013ff0000
04/25 17:29:24:628 1 e24026 000160408f000000
04/25 17:29:24:628 1 10004002 80000000c000c000
04/25 17:29:24:629 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:630 1 d00022 0000000000000000
04/25 17:29:24:630 1 42406c 00a800006000c00f
04/25 17:29:24:630 1 1000020 00000001cc04c000
04/25 17:29:24:631 1 62401e 02124431fa126400
04/25 17:29:24:631 1 80401e 1dfd036100297a00
04/25 17:29:24:631 1 a20016 0019840000637200
04/25 17:29:24:632 1 f00006 000032000000e000
04/25 17:29:24:632 1 1400006 0000000003f30212
04/25 17:29:24:632 1 1600012 400005076e5dc81a
04/25 17:29:24:633 1 10c00002 0000102000000000
04/25 17:29:24:639 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:639 1 d00022 0000000000000000
04/25 17:29:24:640 1 42406c 408a00006000c00f
04/25 17:29:24:640 1 1000020 00000001cc04c000
04/25 17:29:24:641 1 62401e 02124431fa136400
04/25 17:29:24:641 1 80401e 05fe036100297a00
04/25 17:29:24:641 1 224024 1848400013ff0000
04/25 17:29:24:642 1 a20016 0139840000637200
04/25 17:29:24:642 1 e24026 000160408f000000
04/25 17:29:24:642 1 f00006 000032000000e000
04/25 17:29:24:643 1 1400006 0000000003f30212
04/25 17:29:24:643 1 10004002 80000000c000c000
04/25 17:29:24:643 1 10800006 0080006f00000100
04/25 17:29:24:649 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:649 1 d00022 0000000000000000
04/25 17:29:24:650 1 42406c 80a800006000c00f
04/25 17:29:24:650 1 1000020 00000001cc04c000
04/25 17:29:24:650 1 10400020 802947679b370db2
04/25 17:29:24:651 1 62401e 02124431fa136400
04/25 17:29:24:651 1 80401e 1dfe035f00297a00
04/25 17:29:24:651 1 a20016 0059840000637200
04/25 17:29:24:652 1 f00006 000032000000e000
04/25 17:29:24:652 1 1400006 0000000003f30213
04/25 17:29:24:652 1 1600012 800005076e5dc81a
04/25 17:29:24:655 1 224024 1c48400013ff0000
04/25 17:29:24:656 1 e24026 0001e0408f000000
04/25 17:29:24:656 1 10004002 80000000c000c000
04/25 17:29:24:656 1 10e24000 0000000000000000
04/25 17:29:24:659 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:660 1 d00022 0000000000000000
04/25 17:29:24:660 1 42406c c0c800006000c00f
04/25 17:29:24:660 1 1000020 00000001cc04c000
04/25 17:29:24:661 1 62401e 02124431fa136400
04/25 17:29:24:661 1 80401e 05fe035f00297a00
04/25 17:29:24:661 1 a20016 0119840000637200
04/25 17:29:24:662 1 f00006 000032000000e000
04/25 17:29:24:662 1 1400006 0000000003f30213
04/25 17:29:24:669 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:670 1 224024 1848400013ff0000
04/25 17:29:24:670 1 42406c 00a800006000c00f
04/25 17:29:24:670 1 d00022 0000000000000000
04/25 17:29:24:670 1 e24026 000160408f000000
04/25 17:29:24:671 1 1000020 00000001cc04c000
04/25 17:29:24:671 1 10004002 80000000c000c000
04/25 17:29:24:671 1 11100024 000000147e378000
04/25 17:29:24:672 1 62401e 02124431fa136400
04/25 17:29:24:672 1 80401e 1dfe035f00297a00
04/25 17:29:24:672 1 a20016 0019840000637200
04/25 17:29:24:672 1 f00006 000032000000e000
04/25 17:29:24:673 1 1400006 0000000003f30213
04/25 17:29:24:673 1 1600012 c00005076e5dc81a
04/25 17:29:24:673 1 10c00002 0000006000000000
04/25 17:29:24:679 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:680 1 d00022 0000000000000000
04/25 17:29:24:680 1 42406c 408800006000c00f
04/25 17:29:24:680 1 1000020 00000001cc04c000
04/25 17:29:24:680 1 10400020 c02947679b370db2
04/25 17:29:24:681 1 11220028 23600f3c0100352e
04/25 17:29:24:681 1 62401e 020f4431fa136400
04/25 17:29:24:681 1 80401e 05ff036200297a00
04/25 17:29:24:681 1 a20016 0319840000637200
04/25 17:29:24:682 1 f00006 000032000000e000
04/25 17:29:24:682 1 1400006 0000000003f30213
04/25 17:29:24:683 1 224024 1c48400013ff0000
04/25 17:29:24:684 1 e24026 000160408f000000
04/25 17:29:24:684 1 10004002 80000000c000c000
04/25 17:29:24:689 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:690 1 d00022 0000000000000000
04/25 17:29:24:690 1 42406c 80aa00006000c00f
04/25 17:29:24:690 1 1000020 00000001cc04c000
04/25 17:29:24:690 1 11000022 01bbcc000055034a
04/25 17:29:24:691 1 10800006 0080007f00000100
04/25 17:29:24:691 1 62401e 020f4431fa136400
04/25 17:29:24:691 1 80401e 1dff036200297a00
04/25 17:29:24:692 1 a20016 0019840000637200
04/25 17:29:24:692 1 f00006 000032000000e000
04/25 17:29:24:692 1 1400006 0000000003f30213
04/25 17:29:24:692 1 1600012 000005076e5dc81a
04/25 17:29:24:697 1 224024 1848400013ff0000
04/25 17:29:24:698 1 e24026 000160408f000000
04/25 17:29:24:698 1 10004002 80000000c000c000
04/25 17:29:24:699 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:700 1 d00022 0000000000000000
04/25 17:29:24:700 1 42406c c0c840006000c00f
04/25 17:29:24:700 1 1000020 00000001cc04c000
04/25 17:29:24:701 1 62401e 02124433fa126400
04/25 17:29:24:702 1 80401e 0602036b00297a00
04/25 17:29:24:702 1 a20016 0519840000637300
04/25 17:29:24:702 1 f00006 000032000000e000
04/25 17:29:24:703 1 1400006 0000000003f30212
04/25 17:29:24:709 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:710 1 d00022 0000000000000000
04/25 17:29:24:710 1 42406c 00a800006000c00f
04/25 17:29:24:710 1 1000020 00000001cc04c000
04/25 17:29:24:710 1 10400020 002947679b370db2
04/25 17:29:24:711 1 62401e 02144435fa126400
04/25 17:29:24:711 1 80401e 1e02036b00297a00
04/25 17:29:24:711 1 a20016 0019840000637300
04/25 17:29:24:712 1 224024 1c48400013ff0000
04/25 17:29:24:712 1 e24026 0001e0408f000000
04/25 17:29:24:712 1 f00006 000032000000e000
04/25 17:29:24:712 1 1400006 0000000003f30212
04/25 17:29:24:713 1 1600012 400005076e5dc81a
04/25 17:29:24:713 1 10004002 80000000c000c000
04/25 17:29:24:713 1 10c00002 0000002000000000
04/25 17:29:24:714 1 10e24000 0000000000000000
04/25 17:29:24:719 1 11600002 f614636b00000000
04/25 17:29:24:719 1 11800002 0000130900000000
04/25 17:29:24:719 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:720 1 d00022 0000000000000000
04/25 17:29:24:720 1 42406c 408800006000c00f
04/25 17:29:24:720 1 1000020 00000001cc04c000
04/25 17:29:24:720 1 11100024 000000187e378000
04/25 17:29:24:721 1 62401e 02144435fa126400
04/25 17:29:24:721 1 80401e 0602036b00297a00
04/25 17:29:24:721 1 a20016 0119840000637300
04/25 17:29:24:722 1 f00006 000032000000e000
04/25 17:29:24:722 1 1400006 0000000003f30212
04/25 17:29:24:725 1 224024 1848400013ff0000
04/25 17:29:24:726 1 e24026 000160408f000000
04/25 17:29:24:726 1 10004002 80000000c000c000
04/25 17:29:24:729 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:730 1 d00022 0000000000000000
04/25 17:29:24:730 1 42406c 80aa80006000c00f
04/25 17:29:24:730 1 1000020 00000001cc04c000
04/25 17:29:24:731 1 62401e 02114436fa126400
04/25 17:29:24:731 1 80401e 1e02036a00297a00
04/25 17:29:24:731 1 a20016 0019840000637300
04/25 17:29:24:731 1 f00006 000032000000e000
04/25 17:29:24:732 1 1400006 0000000003f30212
04/25 17:29:24:732 1 1600012 800005076e5dc81a
04/25 17:29:24:732 1 11420006 0000000f0000c000
04/25 17:29:24:739 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:739 1 224024 1c48400013ff0000
04/25 17:29:24:740 1 42406c c08800006000c00f
04/25 17:29:24:740 1 d00022 0000000000000000
04/25 17:29:24:740 1 e24026 000160408f000000
04/25 17:29:24:741 1 1000020 00000001cc04c000
04/25 17:29:24:741 1 62401e 02114436fa126400
04/25 17:29:24:741 1 80401e 0601036a00297a00
04/25 17:29:24:741 1 a20016 0139840000637300
04/25 17:29:24:742 1 f00006 000032000000e000
04/25 17:29:24:742 1 1400006 0000000003f30212
04/25 17:29:24:742 1 10004002 80000000c000c000
04/25 17:29:24:743 1 10400020 402947679b370db2
04/25 17:29:24:743 1 10800006 0080006f00000100
04/25 17:29:24:743 1 11220028 23400f3c0100352e
04/25 17:29:24:743 1 11c00002 0000000040000000
04/25 17:29:24:749 1 c0402a 1ee4000027ffd3ff
04/25 17:29:24:750 1 d00022 0000000000000000
